"ID","age","value"
"1.60.81","id","1223"
"1.60.81","file_id","447"
"1.60.81","goto_num","0"
"1.60.81","cyclomatic","1"
"1.60.81","prg_dif","0"
"1.60.81","ocr_optr","3"
"1.60.81","dcs_stmt","0"
"1.60.81","uncond_num","0"
"1.60.81","prg_lv","0"
"1.60.81","prg_time","0"
"1.60.81","entry_ptr","1"
"1.60.81","cpnt_vol","6"
"1.60.81","call_num","0"
"1.60.81","dlv_bug","0"
"1.60.81","name","redundant_condition2"
"1.60.81","d_oprd","0"
"1.60.81","cpnt_len","4"
"1.60.82","avg_stmt","3"
"1.60.82","scorecard","None"
"1.60.82","exit_pnt","1"
"1.60.82","lang_scope","1"
"1.60.82","strc_lv","2"
"1.60.82","cpnt_voca","17"
"1.60.82","itg_con","9"
"1.60.82","ocr_oprd","7"
"1.60.82","d_optr","12"
"1.60.82","cpnt_eff","652"
"1.60.82","param_num","0"
"1.60.82","stmt_num","5"
"1.60.82","callby_num","0"
"1.60.82","id","1224"
"1.60.82","file_id","447"
"1.60.82","goto_num","0"
"1.60.82","cyclomatic","3"
"1.60.82","prg_dif","8"
"1.60.82","ocr_optr","12"
"1.60.82","dcs_stmt","2"
"1.60.82","uncond_num","0"
"1.60.82","prg_lv","0"
"1.60.82","prg_time","36"
"1.60.82","entry_ptr","1"
"1.60.82","cpnt_vol","77"
"1.60.82","call_num","0"
"1.60.82","dlv_bug","0"
"1.60.82","name","redundant_condition3"
"1.60.82","d_oprd","5"
"1.60.82","cpnt_len","19"
"1.60.83","avg_stmt","3"
"1.60.83","scorecard","None"
"1.60.83","exit_pnt","1"
"1.60.83","lang_scope","0"
"1.60.83","strc_lv","1"
"1.60.83","cpnt_voca","12"
"1.60.83","itg_con","8"
"1.60.83","ocr_oprd","4"
"1.60.83","d_optr","8"
"1.60.83","cpnt_eff","143"
"1.60.83","param_num","0"
"1.60.83","stmt_num","3"
"1.60.83","callby_num","0"
"1.60.83","id","1225"
"1.60.83","file_id","447"
"1.60.83","goto_num","0"
"1.60.83","cyclomatic","3"
"1.60.83","prg_dif","4"
"1.60.83","ocr_optr","6"
"1.60.83","dcs_stmt","2"
"1.60.83","uncond_num","0"
"1.60.83","prg_lv","0"
"1.60.83","prg_time","7"
"1.60.83","entry_ptr","1"
"1.60.83","cpnt_vol","35"
"1.60.83","call_num","0"
"1.60.83","dlv_bug","0"
"1.60.83","name","minimal_scope"
"1.60.83","d_oprd","4"
"1.60.83","cpnt_len","10"
"1.60.84","avg_stmt","4"
"1.60.84","scorecard","None"
"1.60.84","exit_pnt","1"
"1.60.84","lang_scope","1"
"1.60.84","strc_lv","0"
"1.60.84","cpnt_voca","11"
"1.60.84","itg_con","13"
"1.60.84","ocr_oprd","6"
"1.60.84","d_optr","6"
"1.60.84","cpnt_eff","174"
"1.60.84","param_num","1"
"1.60.84","stmt_num","3"
"1.60.84","callby_num","0"
"1.60.84","id","1226"
"1.60.84","file_id","447"
"1.60.84","goto_num","0"
"1.60.84","cyclomatic","1"
"1.60.84","prg_dif","3"
"1.60.84","ocr_optr","8"
"1.60.84","dcs_stmt","0"
"1.60.84","uncond_num","0"
"1.60.84","prg_lv","0"
"1.60.84","prg_time","9"
"1.60.84","entry_ptr","1"
"1.60.84","cpnt_vol","48"
"1.60.84","call_num","0"
"1.60.84","dlv_bug","0"
"1.60.84","name","missing_function_return"
"1.60.84","d_oprd","5"
"1.60.84","cpnt_len","14"
"1.61.1","avg_stmt","3"
"1.61.1","scorecard","None"
"1.61.1","exit_pnt","1"
"1.61.1","lang_scope","1"
"1.61.1","strc_lv","1"
"1.61.1","cpnt_voca","7"
"1.61.1","itg_con","9"
"1.61.1","ocr_oprd","3"
"1.61.1","d_optr","4"
"1.61.1","cpnt_eff","39"
"1.61.1","param_num","0"
"1.61.1","stmt_num","2"
"1.61.1","callby_num","0"
"1.61.1","id","1227"
"1.61.1","file_id","448"
"1.61.1","goto_num","0"
"1.61.1","cyclomatic","1"
"1.61.1","prg_dif","2"
"1.61.1","ocr_optr","4"
"1.61.1","dcs_stmt","0"
"1.61.1","uncond_num","0"
"1.61.1","prg_lv","0"
"1.61.1","prg_time","2"
"1.61.1","entry_ptr","1"
"1.61.1","cpnt_vol","19"
"1.61.1","call_num","0"
"1.61.1","dlv_bug","0"
"1.61.1","name","func"
"1.61.1","d_oprd","3"
"1.61.1","cpnt_len","7"
"1.62.1","avg_stmt","3"
"1.62.1","scorecard","None"
"1.62.1","exit_pnt","1"
"1.62.1","lang_scope","1"
"1.62.1","strc_lv","1"
"1.62.1","cpnt_voca","8"
"1.62.1","itg_con","10"
"1.62.1","ocr_oprd","3"
"1.62.1","d_optr","5"
"1.62.1","cpnt_eff","67"
"1.62.1","param_num","0"
"1.62.1","stmt_num","3"
"1.62.1","callby_num","0"
"1.62.1","id","1228"
"1.62.1","file_id","449"
"1.62.1","goto_num","0"
"1.62.1","cyclomatic","1"
"1.62.1","prg_dif","2"
"1.62.1","ocr_optr","6"
"1.62.1","dcs_stmt","0"
"1.62.1","uncond_num","0"
"1.62.1","prg_lv","0"
"1.62.1","prg_time","3"
"1.62.1","entry_ptr","1"
"1.62.1","cpnt_vol","27"
"1.62.1","call_num","0"
"1.62.1","dlv_bug","0"
"1.62.1","name","resource_limit"
"1.62.1","d_oprd","3"
"1.62.1","cpnt_len","9"
"1.63.1","avg_stmt","3"
"1.63.1","scorecard","None"
"1.63.1","exit_pnt","1"
"1.63.1","lang_scope","1"
"1.63.1","strc_lv","1"
"1.63.1","cpnt_voca","6"
"1.63.1","itg_con","3"
"1.63.1","ocr_oprd","2"
"1.63.1","d_optr","5"
"1.63.1","cpnt_eff","77"
"1.63.1","param_num","1"
"1.63.1","stmt_num","2"
"1.63.1","callby_num","0"
"1.63.1","id","1229"
"1.63.1","file_id","450"
"1.63.1","goto_num","0"
"1.63.1","cyclomatic","1"
"1.63.1","prg_dif","5"
"1.63.1","ocr_optr","4"
"1.63.1","dcs_stmt","0"
"1.63.1","uncond_num","0"
"1.63.1","prg_lv","0"
"1.63.1","prg_time","4"
"1.63.1","entry_ptr","1"
"1.63.1","cpnt_vol","15"
"1.63.1","call_num","0"
"1.63.1","dlv_bug","0"
"1.63.1","name","func"
"1.63.1","d_oprd","1"
"1.63.1","cpnt_len","6"
"1.64.1","avg_stmt","3"
"1.64.1","scorecard","None"
"1.64.1","exit_pnt","1"
"1.64.1","lang_scope","1"
"1.64.1","strc_lv","1"
"1.64.1","cpnt_voca","3"
"1.64.1","itg_con","0"
"1.64.1","ocr_oprd","0"
"1.64.1","d_optr","3"
"1.64.1","cpnt_eff","0"
"1.64.1","param_num","0"
"1.64.1","stmt_num","1"
"1.64.1","callby_num","0"
"1.64.1","id","1230"
"1.64.1","file_id","451"
"1.64.1","goto_num","0"
"1.64.1","cyclomatic","1"
"1.64.1","prg_dif","0"
"1.64.1","ocr_optr","3"
"1.64.1","dcs_stmt","0"
"1.64.1","uncond_num","0"
"1.64.1","prg_lv","0"
"1.64.1","prg_time","0"
"1.64.1","entry_ptr","1"
"1.64.1","cpnt_vol","4"
"1.64.1","call_num","0"
"1.64.1","dlv_bug","0"
"1.64.1","name","exit1"
"1.64.1","d_oprd","0"
"1.64.1","cpnt_len","3"
"1.64.2","avg_stmt","2"
"1.64.2","scorecard","None"
"1.64.2","exit_pnt","2"
"1.64.2","lang_scope","1"
"1.64.2","strc_lv","2"
"1.64.2","cpnt_voca","7"
"1.64.2","itg_con","3"
"1.64.2","ocr_oprd","2"
"1.64.2","d_optr","6"
"1.64.2","cpnt_eff","134"
"1.64.2","param_num","0"
"1.64.2","stmt_num","3"
"1.64.2","callby_num","0"
"1.64.2","id","1231"
"1.64.2","file_id","451"
"1.64.2","goto_num","0"
"1.64.2","cyclomatic","3"
"1.64.2","prg_dif","6"
"1.64.2","ocr_optr","6"
"1.64.2","dcs_stmt","2"
"1.64.2","uncond_num","0"
"1.64.2","prg_lv","0"
"1.64.2","prg_time","7"
"1.64.2","entry_ptr","1"
"1.64.2","cpnt_vol","22"
"1.64.2","call_num","0"
"1.64.2","dlv_bug","0"
"1.64.2","name","exit2"
"1.64.2","d_oprd","1"
"1.64.2","cpnt_len","8"
"1.64.3","avg_stmt","0"
"1.64.3","scorecard","None"
"1.64.3","exit_pnt","1"
"1.64.3","lang_scope","0"
"1.64.3","strc_lv","1"
"1.64.3","cpnt_voca","5"
"1.64.3","itg_con","0"
"1.64.3","ocr_oprd","0"
"1.64.3","d_optr","5"
"1.64.3","cpnt_eff","0"
"1.64.3","param_num","0"
"1.64.3","stmt_num","3"
"1.64.3","callby_num","0"
"1.64.3","id","1232"
"1.64.3","file_id","451"
"1.64.3","goto_num","0"
"1.64.3","cyclomatic","1"
"1.64.3","prg_dif","0"
"1.64.3","ocr_optr","1"
"1.64.3","dcs_stmt","0"
"1.64.3","uncond_num","0"
"1.64.3","prg_lv","0"
"1.64.3","prg_time","0"
"1.64.3","entry_ptr","1"
"1.64.3","cpnt_vol","2"
"1.64.3","call_num","0"
"1.64.3","dlv_bug","0"
"1.64.3","name","func2"
"1.64.3","d_oprd","0"
"1.64.3","cpnt_len","1"
"1.64.4","avg_stmt","0"
"1.64.4","scorecard","None"
"1.64.4","exit_pnt","1"
"1.64.4","lang_scope","0"
"1.64.4","strc_lv","1"
"1.64.4","cpnt_voca","4"
"1.64.4","itg_con","0"
"1.64.4","ocr_oprd","0"
"1.64.4","d_optr","4"
"1.64.4","cpnt_eff","0"
"1.64.4","param_num","0"
"1.64.4","stmt_num","2"
"1.64.4","callby_num","0"
"1.64.4","id","1233"
"1.64.4","file_id","451"
"1.64.4","goto_num","0"
"1.64.4","cyclomatic","1"
"1.64.4","prg_dif","0"
"1.64.4","ocr_optr","1"
"1.64.4","dcs_stmt","0"
"1.64.4","uncond_num","0"
"1.64.4","prg_lv","0"
"1.64.4","prg_time","0"
"1.64.4","entry_ptr","1"
"1.64.4","cpnt_vol","2"
"1.64.4","call_num","0"
"1.64.4","dlv_bug","0"
"1.64.4","name","func1"
"1.64.4","d_oprd","0"
"1.64.4","cpnt_len","1"
"1.64.5","avg_stmt","2"
"1.64.5","scorecard","None"
"1.64.5","exit_pnt","2"
"1.64.5","lang_scope","1"
"1.64.5","strc_lv","2"
"1.64.5","cpnt_voca","7"
"1.64.5","itg_con","0"
"1.64.5","ocr_oprd","3"
"1.64.5","d_optr","7"
"1.64.5","cpnt_eff","0"
"1.64.5","param_num","0"
"1.64.5","stmt_num","4"
"1.64.5","callby_num","0"
"1.64.5","id","1234"
"1.64.5","file_id","451"
"1.64.5","goto_num","0"
"1.64.5","cyclomatic","5"
"1.64.5","prg_dif","0"
"1.64.5","ocr_optr","8"
"1.64.5","dcs_stmt","4"
"1.64.5","uncond_num","0"
"1.64.5","prg_lv","0"
"1.64.5","prg_time","0"
"1.64.5","entry_ptr","1"
"1.64.5","cpnt_vol","30"
"1.64.5","call_num","0"
"1.64.5","dlv_bug","0"
"1.64.5","name","env"
"1.64.5","d_oprd","0"
"1.64.5","cpnt_len","11"
"1.65.1","avg_stmt","5"
"1.65.1","scorecard","None"
"1.65.1","exit_pnt","4"
"1.65.1","lang_scope","3"
"1.65.1","strc_lv","4"
"1.65.1","cpnt_voca","26"
"1.65.1","itg_con","18"
"1.65.1","ocr_oprd","26"
"1.65.1","d_optr","16"
"1.65.1","cpnt_eff","7919"
"1.65.1","param_num","1"
"1.65.1","stmt_num","15"
"1.65.1","callby_num","0"
"1.65.1","id","1235"
"1.65.1","file_id","452"
"1.65.1","goto_num","0"
"1.65.1","cyclomatic","7"
"1.65.1","prg_dif","20"
"1.65.1","ocr_optr","55"
"1.65.1","dcs_stmt","6"
"1.65.1","uncond_num","0"
"1.65.1","prg_lv","0"
"1.65.1","prg_time","439"
"1.65.1","entry_ptr","1"
"1.65.1","cpnt_vol","380"
"1.65.1","call_num","0"
"1.65.1","dlv_bug","0"
"1.65.1","name","decision"
"1.65.1","d_oprd","10"
"1.65.1","cpnt_len","81"
"1.65.2","avg_stmt","5"
"1.65.2","scorecard","None"
"1.65.2","exit_pnt","2"
"1.65.2","lang_scope","2"
"1.65.2","strc_lv","3"
"1.65.2","cpnt_voca","30"
"1.65.2","itg_con","19"
"1.65.2","ocr_oprd","20"
"1.65.2","d_optr","18"
"1.65.2","cpnt_eff","4416"
"1.65.2","param_num","1"
"1.65.2","stmt_num","12"
"1.65.2","callby_num","0"
"1.65.2","id","1236"
"1.65.2","file_id","452"
"1.65.2","goto_num","0"
"1.65.2","cyclomatic","5"
"1.65.2","prg_dif","14"
"1.65.2","ocr_optr","40"
"1.65.2","dcs_stmt","4"
"1.65.2","uncond_num","0"
"1.65.2","prg_lv","0"
"1.65.2","prg_time","245"
"1.65.2","entry_ptr","1"
"1.65.2","cpnt_vol","294"
"1.65.2","call_num","0"
"1.65.2","dlv_bug","0"
"1.65.2","name","decision2"
"1.65.2","d_oprd","12"
"1.65.2","cpnt_len","60"
"1.66.1","avg_stmt","3"
"1.66.1","scorecard","None"
"1.66.1","exit_pnt","1"
"1.66.1","lang_scope","1"
"1.66.1","strc_lv","2"
"1.66.1","cpnt_voca","10"
"1.66.1","itg_con","6"
"1.66.1","ocr_oprd","8"
"1.66.1","d_optr","7"
"1.66.1","cpnt_eff","527"
"1.66.1","param_num","3"
"1.66.1","stmt_num","5"
"1.66.1","callby_num","0"
"1.66.1","id","1237"
"1.66.1","file_id","453"
"1.66.1","goto_num","0"
"1.66.1","cyclomatic","3"
"1.66.1","prg_dif","9"
"1.66.1","ocr_optr","9"
"1.66.1","dcs_stmt","2"
"1.66.1","uncond_num","0"
"1.66.1","prg_lv","0"
"1.66.1","prg_time","29"
"1.66.1","entry_ptr","1"
"1.66.1","cpnt_vol","56"
"1.66.1","call_num","0"
"1.66.1","dlv_bug","0"
"1.66.1","name","muti_stmt_without"
"1.66.1","d_oprd","3"
"1.66.1","cpnt_len","17"
"1.67.1","avg_stmt","3"
"1.67.1","scorecard","None"
"1.67.1","exit_pnt","1"
"1.67.1","lang_scope","1"
"1.67.1","strc_lv","0"
"1.67.1","cpnt_voca","5"
"1.67.1","itg_con","0"
"1.67.1","ocr_oprd","4"
"1.67.1","d_optr","5"
"1.67.1","cpnt_eff","0"
"1.67.1","param_num","1"
"1.67.1","stmt_num","3"
"1.67.1","callby_num","0"
"1.67.1","id","1238"
"1.67.1","file_id","454"
"1.67.1","goto_num","0"
"1.67.1","cyclomatic","1"
"1.67.1","prg_dif","0"
"1.67.1","ocr_optr","5"
"1.67.1","dcs_stmt","0"
"1.67.1","uncond_num","0"
"1.67.1","prg_lv","0"
"1.67.1","prg_time","0"
"1.67.1","entry_ptr","1"
"1.67.1","cpnt_vol","20"
"1.67.1","call_num","0"
"1.67.1","dlv_bug","0"
"1.67.1","name","Func"
"1.67.1","d_oprd","0"
"1.67.1","cpnt_len","9"
"1.68.1","avg_stmt","3"
"1.68.1","scorecard","None"
"1.68.1","exit_pnt","1"
"1.68.1","lang_scope","0"
"1.68.1","strc_lv","2"
"1.68.1","cpnt_voca","10"
"1.68.1","itg_con","3"
"1.68.1","ocr_oprd","2"
"1.68.1","d_optr","9"
"1.68.1","cpnt_eff","269"
"1.68.1","param_num","0"
"1.68.1","stmt_num","3"
"1.68.1","callby_num","0"
"1.68.1","id","1239"
"1.68.1","file_id","455"
"1.68.1","goto_num","0"
"1.68.1","cyclomatic","5"
"1.68.1","prg_dif","9"
"1.68.1","ocr_optr","7"
"1.68.1","dcs_stmt","4"
"1.68.1","uncond_num","0"
"1.68.1","prg_lv","0"
"1.68.1","prg_time","14"
"1.68.1","entry_ptr","1"
"1.68.1","cpnt_vol","29"
"1.68.1","call_num","0"
"1.68.1","dlv_bug","0"
"1.68.1","name","func"
"1.68.1","d_oprd","1"
"1.68.1","cpnt_len","9"
"1.69.1","avg_stmt","1"
"1.69.1","scorecard","None"
"1.69.1","exit_pnt","1"
"1.69.1","lang_scope","1"
"1.69.1","strc_lv","1"
"1.69.1","cpnt_voca","1"
"1.69.1","itg_con","0"
"1.69.1","ocr_oprd","0"
"1.69.1","d_optr","1"
"1.69.1","cpnt_eff","0"
"1.69.1","param_num","2"
"1.69.1","stmt_num","1"
"1.69.1","callby_num","0"
"1.69.1","id","1240"
"1.69.1","file_id","456"
"1.69.1","goto_num","0"
"1.69.1","cyclomatic","1"
"1.69.1","prg_dif","0"
"1.69.1","ocr_optr","1"
"1.69.1","dcs_stmt","0"
"1.69.1","uncond_num","0"
"1.69.1","prg_lv","0"
"1.69.1","prg_time","0"
"1.69.1","entry_ptr","1"
"1.69.1","cpnt_vol","0"
"1.69.1","call_num","0"
"1.69.1","dlv_bug","0"
"1.69.1","name","Func"
"1.69.1","d_oprd","0"
"1.69.1","cpnt_len","1"
"1.70.1","avg_stmt","2"
"1.70.1","scorecard","None"
"1.70.1","exit_pnt","1"
"1.70.1","lang_scope","0"
"1.70.1","strc_lv","1"
"1.70.1","cpnt_voca","8"
"1.70.1","itg_con","9"
"1.70.1","ocr_oprd","2"
"1.70.1","d_optr","5"
"1.70.1","cpnt_eff","25"
"1.70.1","param_num","1"
"1.70.1","stmt_num","2"
"1.70.1","callby_num","0"
"1.70.1","id","1241"
"1.70.1","file_id","457"
"1.70.1","goto_num","0"
"1.70.1","cyclomatic","1"
"1.70.1","prg_dif","1"
"1.70.1","ocr_optr","3"
"1.70.1","dcs_stmt","0"
"1.70.1","uncond_num","0"
"1.70.1","prg_lv","0"
"1.70.1","prg_time","1"
"1.70.1","entry_ptr","1"
"1.70.1","cpnt_vol","15"
"1.70.1","call_num","0"
"1.70.1","dlv_bug","0"
"1.70.1","name","Func"
"1.70.1","d_oprd","3"
"1.70.1","cpnt_len","5"
"1.71.1","avg_stmt","3"
"1.71.1","scorecard","None"
"1.71.1","exit_pnt","1"
"1.71.1","lang_scope","1"
"1.71.1","strc_lv","1"
"1.71.1","cpnt_voca","7"
"1.71.1","itg_con","9"
"1.71.1","ocr_oprd","4"
"1.71.1","d_optr","4"
"1.71.1","cpnt_eff","67"
"1.71.1","param_num","0"
"1.71.1","stmt_num","3"
"1.71.1","callby_num","0"
"1.71.1","id","1242"
"1.71.1","file_id","458"
"1.71.1","goto_num","0"
"1.71.1","cyclomatic","1"
"1.71.1","prg_dif","2"
"1.71.1","ocr_optr","5"
"1.71.1","dcs_stmt","0"
"1.71.1","uncond_num","0"
"1.71.1","prg_lv","0"
"1.71.1","prg_time","3"
"1.71.1","entry_ptr","1"
"1.71.1","cpnt_vol","25"
"1.71.1","call_num","0"
"1.71.1","dlv_bug","0"
"1.71.1","name","badTest"
"1.71.1","d_oprd","3"
"1.71.1","cpnt_len","9"
"1.71.2","avg_stmt","2"
"1.71.2","scorecard","None"
"1.71.2","exit_pnt","1"
"1.71.2","lang_scope","0"
"1.71.2","strc_lv","1"
"1.71.2","cpnt_voca","6"
"1.71.2","itg_con","6"
"1.71.2","ocr_oprd","2"
"1.71.2","d_optr","4"
"1.71.2","cpnt_eff","25"
"1.71.2","param_num","0"
"1.71.2","stmt_num","2"
"1.71.2","callby_num","0"
"1.71.2","id","1243"
"1.71.2","file_id","458"
"1.71.2","goto_num","0"
"1.71.2","cyclomatic","1"
"1.71.2","prg_dif","2"
"1.71.2","ocr_optr","3"
"1.71.2","dcs_stmt","0"
"1.71.2","uncond_num","0"
"1.71.2","prg_lv","0"
"1.71.2","prg_time","1"
"1.71.2","entry_ptr","1"
"1.71.2","cpnt_vol","12"
"1.71.2","call_num","0"
"1.71.2","dlv_bug","0"
"1.71.2","name","goodTest"
"1.71.2","d_oprd","2"
"1.71.2","cpnt_len","5"
"1.72.1","avg_stmt","1"
"1.72.1","scorecard","None"
"1.72.1","exit_pnt","1"
"1.72.1","lang_scope","0"
"1.72.1","strc_lv","1"
"1.72.1","cpnt_voca","7"
"1.72.1","itg_con","5"
"1.72.1","ocr_oprd","2"
"1.72.1","d_optr","5"
"1.72.1","cpnt_eff","35"
"1.72.1","param_num","0"
"1.72.1","stmt_num","4"
"1.72.1","callby_num","0"
"1.72.1","id","1244"
"1.72.1","file_id","459"
"1.72.1","goto_num","0"
"1.72.1","cyclomatic","1"
"1.72.1","prg_dif","2"
"1.72.1","ocr_optr","3"
"1.72.1","dcs_stmt","0"
"1.72.1","uncond_num","0"
"1.72.1","prg_lv","0"
"1.72.1","prg_time","1"
"1.72.1","entry_ptr","1"
"1.72.1","cpnt_vol","14"
"1.72.1","call_num","0"
"1.72.1","dlv_bug","0"
"1.72.1","name","badUsage"
"1.72.1","d_oprd","2"
"1.72.1","cpnt_len","5"
"1.72.2","avg_stmt","1"
"1.72.2","scorecard","None"
"1.72.2","exit_pnt","1"
"1.72.2","lang_scope","1"
"1.72.2","strc_lv","1"
"1.72.2","cpnt_voca","7"
"1.72.2","itg_con","5"
"1.72.2","ocr_oprd","3"
"1.72.2","d_optr","5"
"1.72.2","cpnt_eff","73"
"1.72.2","param_num","0"
"1.72.2","stmt_num","5"
"1.72.2","callby_num","0"
"1.72.2","id","1245"
"1.72.2","file_id","459"
"1.72.2","goto_num","0"
"1.72.2","cyclomatic","1"
"1.72.2","prg_dif","3"
"1.72.2","ocr_optr","4"
"1.72.2","dcs_stmt","0"
"1.72.2","uncond_num","0"
"1.72.2","prg_lv","0"
"1.72.2","prg_time","4"
"1.72.2","entry_ptr","1"
"1.72.2","cpnt_vol","19"
"1.72.2","call_num","0"
"1.72.2","dlv_bug","0"
"1.72.2","name","goodUsage"
"1.72.2","d_oprd","2"
"1.72.2","cpnt_len","7"
"1.73.1","avg_stmt","2"
"1.73.1","scorecard","None"
"1.73.1","exit_pnt","1"
"1.73.1","lang_scope","1"
"1.73.1","strc_lv","1"
"1.73.1","cpnt_voca","10"
"1.73.1","itg_con","86"
"1.73.1","ocr_oprd","4"
"1.73.1","d_optr","2"
"1.73.1","cpnt_eff","21"
"1.73.1","param_num","0"
"1.73.1","stmt_num","5"
"1.73.1","callby_num","0"
"1.73.1","id","1246"
"1.73.1","file_id","460"
"1.73.1","goto_num","0"
"1.73.1","cyclomatic","1"
"1.73.1","prg_dif","0"
"1.73.1","ocr_optr","9"
"1.73.1","dcs_stmt","0"
"1.73.1","uncond_num","0"
"1.73.1","prg_lv","2"
"1.73.1","prg_time","1"
"1.73.1","entry_ptr","1"
"1.73.1","cpnt_vol","43"
"1.73.1","call_num","0"
"1.73.1","dlv_bug","0"
"1.73.1","name","badFoo"
"1.73.1","d_oprd","8"
"1.73.1","cpnt_len","13"
"1.73.2","avg_stmt","2"
"1.73.2","scorecard","None"
"1.73.2","exit_pnt","1"
"1.73.2","lang_scope","1"
"1.73.2","strc_lv","1"
"1.73.2","cpnt_voca","10"
"1.73.2","itg_con","86"
"1.73.2","ocr_oprd","4"
"1.73.2","d_optr","2"
"1.73.2","cpnt_eff","21"
"1.73.2","param_num","0"
"1.73.2","stmt_num","5"
"1.73.2","callby_num","0"
"1.73.2","id","1247"
"1.73.2","file_id","460"
"1.73.2","goto_num","0"
"1.73.2","cyclomatic","1"
"1.73.2","prg_dif","0"
"1.73.2","ocr_optr","9"
"1.73.2","dcs_stmt","0"
"1.73.2","uncond_num","0"
"1.73.2","prg_lv","2"
"1.73.2","prg_time","1"
"1.73.2","entry_ptr","1"
"1.73.2","cpnt_vol","43"
"1.73.2","call_num","0"
"1.73.2","dlv_bug","0"
"1.73.2","name","goodFoo"
"1.73.2","d_oprd","8"
"1.73.2","cpnt_len","13"
"1.74.1","avg_stmt","4"
"1.74.1","scorecard","None"
"1.74.1","exit_pnt","1"
"1.74.1","lang_scope","1"
"1.74.1","strc_lv","1"
"1.74.1","cpnt_voca","4"
"1.74.1","itg_con","5"
"1.74.1","ocr_oprd","1"
"1.74.1","d_optr","3"
"1.74.1","cpnt_eff","12"
"1.74.1","param_num","1"
"1.74.1","stmt_num","1"
"1.74.1","callby_num","0"
"1.74.1","id","1248"
"1.74.1","file_id","461"
"1.74.1","goto_num","0"
"1.74.1","cyclomatic","1"
"1.74.1","prg_dif","1"
"1.74.1","ocr_optr","3"
"1.74.1","dcs_stmt","0"
"1.74.1","uncond_num","0"
"1.74.1","prg_lv","0"
"1.74.1","prg_time","0"
"1.74.1","entry_ptr","1"
"1.74.1","cpnt_vol","8"
"1.74.1","call_num","0"
"1.74.1","dlv_bug","0"
"1.74.1","name","func"
"1.74.1","d_oprd","1"
"1.74.1","cpnt_len","4"
"1.75.1","avg_stmt","4"
"1.75.1","scorecard","None"
"1.75.1","exit_pnt","1"
"1.75.1","lang_scope","1"
"1.75.1","strc_lv","2"
"1.75.1","cpnt_voca","14"
"1.75.1","itg_con","10"
"1.75.1","ocr_oprd","10"
"1.75.1","d_optr","9"
"1.75.1","cpnt_eff","890"
"1.75.1","param_num","0"
"1.75.1","stmt_num","6"
"1.75.1","callby_num","0"
"1.75.1","id","1249"
"1.75.1","file_id","462"
"1.75.1","goto_num","0"
"1.75.1","cyclomatic","2"
"1.75.1","prg_dif","9"
"1.75.1","ocr_optr","16"
"1.75.1","dcs_stmt","1"
"1.75.1","uncond_num","0"
"1.75.1","prg_lv","0"
"1.75.1","prg_time","49"
"1.75.1","entry_ptr","1"
"1.75.1","cpnt_vol","98"
"1.75.1","call_num","0"
"1.75.1","dlv_bug","0"
"1.75.1","name","badFoo"
"1.75.1","d_oprd","5"
"1.75.1","cpnt_len","26"
"1.75.2","avg_stmt","3"
"1.75.2","scorecard","None"
"1.75.2","exit_pnt","1"
"1.75.2","lang_scope","2"
"1.75.2","strc_lv","2"
"1.75.2","cpnt_voca","11"
"1.75.2","itg_con","10"
"1.75.2","ocr_oprd","9"
"1.75.2","d_optr","7"
"1.75.2","cpnt_eff","626"
"1.75.2","param_num","0"
"1.75.2","stmt_num","6"
"1.75.2","callby_num","0"
"1.75.2","id","1250"
"1.75.2","file_id","462"
"1.75.2","goto_num","0"
"1.75.2","cyclomatic","2"
"1.75.2","prg_dif","7"
"1.75.2","ocr_optr","14"
"1.75.2","dcs_stmt","1"
"1.75.2","uncond_num","0"
"1.75.2","prg_lv","0"
"1.75.2","prg_time","34"
"1.75.2","entry_ptr","1"
"1.75.2","cpnt_vol","79"
"1.75.2","call_num","0"
"1.75.2","dlv_bug","0"
"1.75.2","name","goodFoo"
"1.75.2","d_oprd","4"
"1.75.2","cpnt_len","23"
"1.76.1","avg_stmt","0"
"1.76.1","scorecard","None"
"1.76.1","exit_pnt","1"
"1.76.1","lang_scope","0"
"1.76.1","strc_lv","1"
"1.76.1","cpnt_voca","4"
"1.76.1","itg_con","0"
"1.76.1","ocr_oprd","0"
"1.76.1","d_optr","4"
"1.76.1","cpnt_eff","0"
"1.76.1","param_num","0"
"1.76.1","stmt_num","2"
"1.76.1","callby_num","0"
"1.76.1","id","1251"
"1.76.1","file_id","463"
"1.76.1","goto_num","0"
"1.76.1","cyclomatic","1"
"1.76.1","prg_dif","0"
"1.76.1","ocr_optr","1"
"1.76.1","dcs_stmt","0"
"1.76.1","uncond_num","0"
"1.76.1","prg_lv","0"
"1.76.1","prg_time","0"
"1.76.1","entry_ptr","1"
"1.76.1","cpnt_vol","2"
"1.76.1","call_num","0"
"1.76.1","dlv_bug","0"
"1.76.1","name","badDBIOWithoutRollback"
"1.76.1","d_oprd","0"
"1.76.1","cpnt_len","1"
"1.76.2","avg_stmt","0"
"1.76.2","scorecard","None"
"1.76.2","exit_pnt","1"
"1.76.2","lang_scope","0"
"1.76.2","strc_lv","1"
"1.76.2","cpnt_voca","4"
"1.76.2","itg_con","0"
"1.76.2","ocr_oprd","0"
"1.76.2","d_optr","4"
"1.76.2","cpnt_eff","0"
"1.76.2","param_num","0"
"1.76.2","stmt_num","2"
"1.76.2","callby_num","0"
"1.76.2","id","1252"
"1.76.2","file_id","463"
"1.76.2","goto_num","0"
